SourceID,TargetID,RelationshipType,TransactionAmount,TransactionDate,TransactionDescription,SourceName,SourceType,SourceSector,SourceOrganization
4898,1535,Bribery,88017,4/10/2020,Fraud in Healthcare sector,Person 4898,Official,Government,Organization 902
2537,4678,Fraud,60588,11/28/2015,Embezzlement in Healthcare sector,Person 2537,Clerk,Government,Organization 59
3913,3585,Bribery,20339,4/19/2015,Embezzlement in Finance sector,Person 3913,Clerk,Finance,Organization 835
2571,2523,Nepotism,43771,1/8/2018,Nepotism in Finance sector,Person 2571,Clerk,Finance,Organization 330
1889,2558,Fraud,,3/11/2019,Embezzlement in Finance sector,Person 1889,Manager,Finance,Organization 42
956,264,Fraud,68427,12/25/2020,Nepotism in Government sector,Person 956,CEO,Government,Organization 837
2248,4216,Nepotism,,5/21/2011,Fraud in Finance sector,Person 2248,Clerk,Construction,Organization 874
3448,3782,Fraud,,3/8/2012,Embezzlement in Construction sector,Person 3448,CEO,Government,Organization 650
4825,2185,Embezzlement,74155,9/22/2011,Bribery in Healthcare sector,Person 4825,Manager,Government,Organization 440
1703,2347,Embezzlement,,10/3/2020,Embezzlement in Construction sector,Person 1703,CEO,Healthcare,Organization 263
3379,3041,Bribery,,9/6/2014,Nepotism in Government sector,Person 3379,CEO,Government,Organization 652
4979,4665,Nepotism,,10/16/2013,Embezzlement in Construction sector,Person 4979,CEO,Government,Organization 602
907,3041,Embezzlement,,4/11/2011,Embezzlement in Healthcare sector,Person 907,CEO,Government,Organization 763
128,40,Fraud,26483,10/28/2010,Bribery in Construction sector,Person 128,Manager,Construction,Organization 22
3499,4597,Embezzlement,,6/20/2017,Nepotism in Finance sector,Person 3499,Manager,Government,Organization 110
1376,4130,Bribery,,2/7/2015,Embezzlement in Government sector,Person 1376,Manager,Healthcare,Organization 254
837,4412,Fraud,,7/15/2010,Embezzlement in Construction sector,Person 837,Clerk,Healthcare,Organization 138
1399,2989,Nepotism,,5/19/2014,Bribery in Finance sector,Person 1399,CEO,Healthcare,Organization 27
2471,1725,Nepotism,,11/25/2012,Fraud in Finance sector,Person 2471,Manager,Finance,Organization 777
2099,1773,Nepotism,,2/4/2016,Fraud in Construction sector,Person 2099,CEO,Construction,Organization 732
4338,3943,Fraud,89310,1/3/2016,Embezzlement in Construction sector,Person 4338,Manager,Construction,Organization 847
3257,1647,Embezzlement,32464,3/28/2017,Nepotism in Government sector,Person 3257,Clerk,Healthcare,Organization 219
2387,2198,Embezzlement,,2/27/2013,Embezzlement in Finance sector,Person 2387,Official,Construction,Organization 897
1292,2552,Fraud,6152,11/14/2017,Fraud in Government sector,Person 1292,Official,Healthcare,Organization 823
1959,784,Embezzlement,45398,11/23/2010,Embezzlement in Construction sector,Person 1959,Manager,Construction,Organization 618
4432,1855,Bribery,36146,12/17/2016,Bribery in Construction sector,Person 4432,Manager,Healthcare,Organization 275
4128,106,Bribery,33318,11/16/2015,Embezzlement in Government sector,Person 4128,CEO,Construction,Organization 347
54,684,Fraud,,8/16/2011,Nepotism in Healthcare sector,Person 54,Official,Healthcare,Organization 224
4215,766,Embezzlement,62705,9/18/2019,Fraud in Government sector,Person 4215,Manager,Government,Organization 765
2369,3555,Bribery,,9/12/2012,Nepotism in Construction sector,Person 2369,Clerk,Construction,Organization 231
3017,4249,Nepotism,,8/15/2013,Bribery in Construction sector,Person 3017,Manager,Healthcare,Organization 533
2795,4450,Embezzlement,26521,9/8/2017,Fraud in Finance sector,Person 2795,Official,Finance,Organization 993
3264,2261,Embezzlement,,9/4/2016,Fraud in Healthcare sector,Person 3264,CEO,Construction,Organization 344
3593,3822,Embezzlement,,8/17/2020,Bribery in Finance sector,Person 3593,CEO,Government,Organization 547
3104,411,Nepotism,,4/23/2010,Fraud in Healthcare sector,Person 3104,Clerk,Healthcare,Organization 306
2652,2145,Fraud,,2/12/2019,Bribery in Government sector,Person 2652,CEO,Finance,Organization 698
1398,2296,Embezzlement,,3/18/2015,Bribery in Finance sector,Person 1398,Manager,Government,Organization 289
4306,2770,Bribery,,9/19/2017,Bribery in Finance sector,Person 4306,Official,Construction,Organization 166
4327,4691,Nepotism,72412,7/11/2014,Nepotism in Healthcare sector,Person 4327,Manager,Construction,Organization 542
2411,1964,Nepotism,58809,3/19/2011,Fraud in Healthcare sector,Person 2411,Clerk,Construction,Organization 779
649,2448,Fraud,,3/16/2017,Nepotism in Finance sector,Person 649,Official,Finance,Organization 893
3730,3174,Fraud,,1/15/2011,Fraud in Government sector,Person 3730,Manager,Finance,Organization 467
3919,560,Embezzlement,,7/4/2014,Embezzlement in Construction sector,Person 3919,Official,Finance,Organization 392
184,456,Nepotism,,12/22/2017,Fraud in Construction sector,Person 184,CEO,Construction,Organization 914
206,2868,Bribery,92871,6/17/2014,Embezzlement in Healthcare sector,Person 206,Manager,Finance,Organization 268
4184,1113,Nepotism,,8/24/2013,Bribery in Healthcare sector,Person 4184,CEO,Government,Organization 598
3658,533,Fraud,88784,2/23/2018,Fraud in Finance sector,Person 3658,Manager,Healthcare,Organization 828
3861,1739,Embezzlement,,12/24/2017,Embezzlement in Healthcare sector,Person 3861,Manager,Construction,Organization 205
4436,1593,Embezzlement,85723,6/15/2010,Bribery in Construction sector,Person 4436,Clerk,Healthcare,Organization 259
3193,4768,Embezzlement,,6/15/2014,Embezzlement in Construction sector,Person 3193,CEO,Healthcare,Organization 537
4679,2606,Embezzlement,,4/2/2014,Embezzlement in Healthcare sector,Person 4679,Clerk,Construction,Organization 399
2092,2011,Nepotism,,11/26/2016,Nepotism in Finance sector,Person 2092,Manager,Government,Organization 778
960,416,Fraud,,10/15/2011,Fraud in Construction sector,Person 960,Official,Finance,Organization 873
4513,709,Nepotism,43340,2/14/2015,Fraud in Construction sector,Person 4513,Clerk,Construction,Organization 116
793,939,Embezzlement,,9/20/2020,Nepotism in Construction sector,Person 793,CEO,Healthcare,Organization 744
45,1440,Fraud,1012,10/16/2018,Bribery in Construction sector,Person 45,Manager,Finance,Organization 974
4855,2174,Fraud,58383,12/24/2012,Embezzlement in Finance sector,Person 4855,CEO,Government,Organization 730
1004,1097,Fraud,,3/28/2013,Bribery in Government sector,Person 1004,Official,Government,Organization 646
3937,4888,Embezzlement,,5/21/2012,Bribery in Healthcare sector,Person 3937,CEO,Construction,Organization 762
590,3438,Nepotism,,11/7/2012,Bribery in Healthcare sector,Person 590,CEO,Finance,Organization 809
2570,1882,Fraud,,12/10/2012,Bribery in Healthcare sector,Person 2570,Official,Government,Organization 254
4737,1810,Bribery,45930,2/19/2015,Nepotism in Government sector,Person 4737,Official,Government,Organization 530
4791,1555,Nepotism,55747,5/2/2019,Fraud in Construction sector,Person 4791,Manager,Finance,Organization 587
3298,4592,Embezzlement,,2/22/2016,Nepotism in Construction sector,Person 3298,CEO,Government,Organization 196
4092,3418,Bribery,43001,7/16/2015,Fraud in Finance sector,Person 4092,Clerk,Construction,Organization 489
3793,4061,Fraud,,2/4/2019,Bribery in Construction sector,Person 3793,Clerk,Healthcare,Organization 977
3674,2593,Bribery,79550,1/3/2015,Embezzlement in Government sector,Person 3674,Official,Government,Organization 33
3369,1376,Nepotism,34412,3/13/2020,Bribery in Finance sector,Person 3369,Manager,Construction,Organization 931
960,282,Embezzlement,29117,12/18/2019,Nepotism in Government sector,Person 960,Official,Finance,Organization 873
2723,3858,Nepotism,29544,11/28/2014,Bribery in Government sector,Person 2723,CEO,Healthcare,Organization 447
1952,506,Nepotism,33322,6/19/2020,Embezzlement in Government sector,Person 1952,Official,Construction,Organization 783
1762,2743,Fraud,11552,11/16/2019,Fraud in Healthcare sector,Person 1762,CEO,Government,Organization 491
167,4619,Fraud,23569,7/24/2011,Bribery in Finance sector,Person 167,Official,Finance,Organization 98
3114,538,Nepotism,,6/26/2017,Nepotism in Government sector,Person 3114,Clerk,Government,Organization 291
2673,4218,Fraud,,10/4/2016,Embezzlement in Government sector,Person 2673,CEO,Finance,Organization 689
699,3225,Nepotism,56068,2/8/2018,Fraud in Healthcare sector,Person 699,Manager,Construction,Organization 554
1154,926,Fraud,17903,5/25/2017,Bribery in Finance sector,Person 1154,CEO,Healthcare,Organization 222
4558,468,Bribery,27984,3/8/2012,Fraud in Government sector,Person 4558,Manager,Healthcare,Organization 605
3107,3622,Bribery,19269,11/13/2016,Fraud in Healthcare sector,Person 3107,Official,Healthcare,Organization 83
4892,2113,Fraud,5886,8/23/2019,Nepotism in Construction sector,Person 4892,CEO,Healthcare,Organization 554
260,146,Bribery,,4/19/2017,Bribery in Healthcare sector,Person 260,Manager,Government,Organization 888
1313,3879,Fraud,,4/24/2019,Embezzlement in Finance sector,Person 1313,Clerk,Healthcare,Organization 521
3435,557,Fraud,93897,3/27/2016,Bribery in Healthcare sector,Person 3435,Clerk,Government,Organization 520
3224,4658,Embezzlement,4033,4/24/2010,Embezzlement in Healthcare sector,Person 3224,Clerk,Construction,Organization 789
597,2786,Nepotism,,7/5/2015,Bribery in Healthcare sector,Person 597,Clerk,Construction,Organization 768
3426,2362,Embezzlement,7658,5/26/2018,Embezzlement in Finance sector,Person 3426,CEO,Finance,Organization 590
2769,23,Fraud,18304,8/14/2010,Fraud in Healthcare sector,Person 2769,Manager,Government,Organization 293
3466,338,Embezzlement,7038,8/14/2017,Embezzlement in Finance sector,Person 3466,CEO,Healthcare,Organization 950
4045,3301,Embezzlement,11846,8/17/2018,Fraud in Construction sector,Person 4045,CEO,Construction,Organization 253
948,4950,Bribery,4275,1/19/2012,Nepotism in Government sector,Person 948,Official,Government,Organization 459
3535,2501,Fraud,1010,3/19/2012,Bribery in Finance sector,Person 3535,Official,Construction,Organization 727
4681,181,Bribery,79354,11/26/2011,Fraud in Finance sector,Person 4681,CEO,Healthcare,Organization 362
4814,3109,Nepotism,84751,11/26/2012,Embezzlement in Healthcare sector,Person 4814,Manager,Finance,Organization 254
2593,4367,Fraud,,7/28/2019,Bribery in Construction sector,Person 2593,CEO,Construction,Organization 321
1953,1328,Nepotism,73859,5/5/2017,Nepotism in Government sector,Person 1953,CEO,Government,Organization 58
4039,1665,Embezzlement,88059,10/25/2011,Fraud in Construction sector,Person 4039,Clerk,Finance,Organization 462
2047,3293,Bribery,,9/20/2019,Embezzlement in Construction sector,Person 2047,Clerk,Government,Organization 724
2044,2949,Embezzlement,91157,5/4/2016,Nepotism in Construction sector,Person 2044,Official,Construction,Organization 781
2746,4900,Bribery,54793,9/8/2019,Nepotism in Finance sector,Person 2746,Manager,Government,Organization 204
2164,3353,Nepotism,,2/7/2020,Fraud in Healthcare sector,Person 2164,Manager,Finance,Organization 716
4878,4126,Nepotism,99994,4/19/2019,Nepotism in Construction sector,Person 4878,Clerk,Government,Organization 671
4941,2446,Embezzlement,12766,10/5/2018,Nepotism in Finance sector,Person 4941,Manager,Construction,Organization 182
4728,4520,Embezzlement,2161,7/18/2019,Fraud in Government sector,Person 4728,CEO,Construction,Organization 504
4489,1480,Nepotism,42915,11/5/2013,Embezzlement in Government sector,Person 4489,CEO,Healthcare,Organization 177
2992,1626,Bribery,,6/5/2011,Bribery in Finance sector,Person 2992,Manager,Construction,Organization 17
1652,1020,Nepotism,,6/11/2013,Embezzlement in Healthcare sector,Person 1652,Manager,Government,Organization 901
4163,2771,Nepotism,33513,12/10/2015,Fraud in Construction sector,Person 4163,Clerk,Government,Organization 116
3785,2389,Embezzlement,17390,7/21/2017,Nepotism in Finance sector,Person 3785,Official,Construction,Organization 949
974,3809,Bribery,,7/28/2018,Embezzlement in Construction sector,Person 974,Manager,Construction,Organization 82
3656,184,Bribery,55252,1/16/2013,Embezzlement in Healthcare sector,Person 3656,CEO,Government,Organization 998
2054,721,Bribery,67745,1/25/2019,Nepotism in Construction sector,Person 2054,Manager,Finance,Organization 698
1838,4769,Fraud,24728,11/22/2012,Bribery in Government sector,Person 1838,CEO,Construction,Organization 80
439,580,Fraud,,5/23/2013,Fraud in Healthcare sector,Person 439,CEO,Healthcare,Organization 98
3457,156,Nepotism,,5/4/2013,Nepotism in Construction sector,Person 3457,Official,Healthcare,Organization 989
2636,4517,Embezzlement,,4/20/2011,Nepotism in Construction sector,Person 2636,CEO,Construction,Organization 124
3159,4799,Fraud,60266,9/23/2011,Nepotism in Finance sector,Person 3159,CEO,Healthcare,Organization 448
100,731,Embezzlement,,9/15/2017,Bribery in Construction sector,Person 100,Manager,Finance,Organization 26
4910,3815,Bribery,51207,3/26/2019,Fraud in Healthcare sector,Person 4910,Official,Government,Organization 874
3798,532,Nepotism,19027,8/14/2016,Fraud in Healthcare sector,Person 3798,Clerk,Finance,Organization 538
4936,2425,Embezzlement,,5/28/2014,Embezzlement in Government sector,Person 4936,CEO,Healthcare,Organization 546
1841,556,Fraud,82949,12/21/2012,Fraud in Construction sector,Person 1841,Official,Construction,Organization 623
544,3673,Nepotism,19873,5/28/2016,Bribery in Construction sector,Person 544,Manager,Finance,Organization 750
4355,3085,Fraud,,3/1/2019,Bribery in Healthcare sector,Person 4355,CEO,Healthcare,Organization 224
4785,4014,Embezzlement,3945,4/8/2013,Bribery in Healthcare sector,Person 4785,Manager,Construction,Organization 58
2466,773,Nepotism,,5/6/2013,Embezzlement in Healthcare sector,Person 2466,Manager,Healthcare,Organization 807
1597,3784,Bribery,,3/16/2016,Embezzlement in Government sector,Person 1597,Manager,Finance,Organization 227
4439,1941,Bribery,,1/2/2011,Fraud in Government sector,Person 4439,Official,Finance,Organization 872
2737,3603,Bribery,52737,5/27/2013,Embezzlement in Healthcare sector,Person 2737,Official,Construction,Organization 203
1628,846,Nepotism,48054,5/22/2013,Embezzlement in Construction sector,Person 1628,Manager,Healthcare,Organization 708
4759,2865,Nepotism,24107,1/25/2011,Nepotism in Government sector,Person 4759,Manager,Government,Organization 786
609,708,Embezzlement,5721,3/16/2020,Bribery in Healthcare sector,Person 609,CEO,Healthcare,Organization 82
4058,1656,Bribery,,3/2/2010,Fraud in Finance sector,Person 4058,CEO,Construction,Organization 953
3138,2707,Bribery,,3/18/2012,Embezzlement in Construction sector,Person 3138,Manager,Healthcare,Organization 463
4707,60,Fraud,,1/11/2013,Nepotism in Government sector,Person 4707,Manager,Construction,Organization 901
3477,4676,Bribery,,5/16/2015,Bribery in Government sector,Person 3477,Official,Finance,Organization 604
560,3438,Bribery,90178,8/7/2020,Nepotism in Construction sector,Person 560,Official,Construction,Organization 435
343,1506,Bribery,70601,12/20/2010,Bribery in Government sector,Person 343,Clerk,Finance,Organization 150
2181,908,Nepotism,,4/15/2018,Fraud in Government sector,Person 2181,Manager,Finance,Organization 179
4359,1624,Fraud,,3/27/2013,Bribery in Finance sector,Person 4359,Manager,Government,Organization 951
1617,191,Nepotism,,8/24/2015,Fraud in Construction sector,Person 1617,Clerk,Construction,Organization 533
1067,1523,Fraud,,9/19/2014,Nepotism in Healthcare sector,Person 1067,Clerk,Finance,Organization 290
2597,4559,Fraud,,3/8/2014,Fraud in Government sector,Person 2597,Clerk,Finance,Organization 615
3399,4132,Fraud,,6/24/2018,Bribery in Construction sector,Person 3399,Official,Healthcare,Organization 514
68,1461,Bribery,,1/20/2016,Bribery in Finance sector,Person 68,CEO,Healthcare,Organization 473
2511,272,Bribery,2319,7/9/2017,Fraud in Government sector,Person 2511,CEO,Finance,Organization 770
1374,71,Fraud,,6/3/2010,Fraud in Construction sector,Person 1374,Official,Healthcare,Organization 563
1762,2613,Fraud,77360,5/13/2016,Nepotism in Government sector,Person 1762,CEO,Government,Organization 491
4401,289,Nepotism,,12/6/2014,Fraud in Healthcare sector,Person 4401,Clerk,Finance,Organization 729
